name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;393;0;578;3077;1111;3077;1111;0
header;277;136;277;177;1877;177;1877;136
A;1079;200;1079;228;1099;228;1099;200
A;969;599;969;599;969;599;969;599
B;1077;874;1077;901;1098;901;1098;874
A;701;1191;701;1191;701;1191;701;1191
C;1071;1562;1071;1590;1092;1590;1092;1562
A;998;1876;998;1876;998;1876;998;1876
B;612;2030;612;2049;627;2049;627;2030
A;852;2196;852;2197;854;2197;854;2196
D;1075;2230;1075;2258;1096;2258;1096;2230
A;786;2241;786;2241;787;2241;787;2241
A;656;2845;656;2859;665;2859;665;2845
B;792;2852;792;2878;811;2878;811;2852
