name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1052;0;1029;3071;1794;3071;1817;0
header;275;101;275;130;1816;130;1816;101
A;1593;141;1593;143;1596;143;1596;141
A;1078;166;1078;193;1099;193;1099;166
A;1571;352;1571;360;1578;360;1578;352
A;1176;361;1176;368;1183;368;1183;361
A;1104;588;1104;589;1104;589;1104;588
B;1078;863;1078;889;1097;889;1097;863
A;1088;1203;1088;1204;1088;1204;1088;1203
C;1072;1527;1072;1562;1094;1562;1094;1527
B;1606;1544;1606;1559;1614;1559;1614;1544
A;1571;1725;1571;1733;1578;1733;1578;1725
D;1636;1763;1636;1788;1664;1788;1664;1763
A;1080;1838;1080;1838;1080;1838;1080;1838
D;1069;2291;1069;2319;1091;2319;1091;2291
A;1396;2836;1396;2852;1406;2852;1406;2836
