name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;248;0;503;3081;1217;3081;986;0
header;242;120;242;150;1859;150;1859;120
B;1038;990;1038;1017;1059;1017;1059;990
A;524;1080;524;1080;526;1080;526;1080
B;715;1089;715;1105;737;1105;737;1089
A;372;1360;372;1360;374;1360;374;1360
C;1032;1653;1032;1681;1052;1681;1052;1653
A;869;1676;869;1676;870;1676;870;1676
B;937;2186;937;2205;951;2205;951;2186
D;1034;2285;1034;2312;1055;2312;1055;2285
A;693;2428;693;2439;698;2439;698;2428
A;672;2984;672;2984;674;2984;674;2984
