name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;473;0;658;3083;1073;3083;1096;0
header;145;121;145;161;1875;161;1875;121
A;1053;188;1053;216;1076;216;1076;188
A;872;480;872;492;878;492;878;480
B;930;528;930;540;937;540;937;528
B;593;743;593;762;626;762;626;743
B;1051;857;1051;884;1072;884;1072;857
C;1045;1522;1045;1551;1066;1551;1066;1522
B;909;1690;909;1715;942;1715;942;1690
D;1041;2193;1041;2221;1063;2221;1063;2193
A;788;2778;788;2781;790;2781;790;2778
A;951;3038;951;3039;951;3039;951;3038
